"","gID","Year","latitude","longitude","Reference","land_cover","Cmic","tmean","prec","clay","nitrogen","phh2o","sand","soc","ndvi","elev","tmean_c"
"1","12586",NA,11.18,7.63,"Agbenin, J.O, Adeniyi, T., 2005, The microbial biomass properties of a savanna soil under improved grass and legume pastures in northern Nigeria. Agric Ecosyst Environment, 109, 245-254. Cleveland, Cory. C., Liptzin, Daniel. 2007. C:N:P stoichiometry insoil: is there a Redfield ratio for the microbial biomass? Biogeochemistry, 85, 235-252.","C",32.8,2977.42234292097,1313.31914045874,140.660846313162,93.5912924987593,57.4640491313968,489.944700804803,103.480269978174,0.226973809603681,683.817117676344,24.5922342920968
"2","13014",NA,43.26,12.57,"Agnelli, Alberto., Ascher, Judith., Corti, Giuseppe., Ceccherini, Maria. Teresa., Nannipieri, Paolo., Pietramellara, Giacomo., 2004, Distribution of microbial communities in a forest soil profile investigated by microbial biomass, soil respiration and DGGE of total and extracellular DNA, Soil Biology and Biochemistry, 36, 859-868.","FC",20.4416666666667,2864.60046128171,711.55546720036,349.32559722908,215.450680521778,70.676788758123,257.174389766547,257.708130066573,0.245267738313374,498.946016724814,13.3100461281706
"3","13886",2007,42.723,-84.481,"Ajay Nair, Mathieu Ngouajio, 2012,Soil microbial biomass, functional microbial diversity, and nematode community structure as affected by cover crops and compost in an organic vegetable production system,Applied Soil Ecology,58,45-55","C",14.5833333333333,2828.87926036284,860.50636347221,217.829626566118,1081.38841056223,63.4381200962642,392.736416996705,927.04174736922,0.219166393791713,263.763224599974,9.73792603628362
"4","13890",2008,42.723,-84.481,"Ajay Nair, Mathieu Ngouajio, 2012,Soil microbial biomass, functional microbial diversity, and nematode community structure as affected by cover crops and compost in an organic vegetable production system,Applied Soil Ecology,58,45-55","C",14.2083333333333,2819.90139158555,977.152932098753,217.975913852472,1086.71865247581,63.4341456307244,392.832055237969,931.742397692288,0.191663528045886,263.783211671412,8.8401391585549
"5","13894",2009,42.723,-84.481,"Ajay Nair, Mathieu Ngouajio, 2012,Soil microbial biomass, functional microbial diversity, and nematode community structure as affected by cover crops and compost in an organic vegetable production system,Applied Soil Ecology,58,45-55","C",14.2916666666667,2818.36544890938,988.771415672472,218.120485293159,1087.39143202497,63.4254030832389,392.993518868099,934.127677413241,0.180522784021813,263.788903964936,8.68654489093774
"6","13144",1998,35.98,-79.09,"Allen, A.S., Schlesinger, W.H., 2004, Nutrient limitations to soil microbial biomass and activity in loblolly pine forests, Soil Biology and Biochemistry, 36, 581-589.","FC",413.25,2893.63730990947,1253.74354685212,241.797530066516,337.291200970316,50.966914862613,397.557155935045,434.93372576744,0.274205039803022,170.941165649445,16.2137309909468
"7","11418",NA,41.85,-88.31,"Allison, Victoria. J., Miller, R. Michael., Jastrow, Julie. D., Matamala, Roser., Zak, Donald. R., 2005, Changes in soil microbial community structure in a Tallgrass prairie chronosequence, Soil Science Society of America Journal. 69, 1412-1421.","C",39.8333333333333,2831.40329067679,900.623427888085,324.928720621854,1034.74226741259,64.7916942064573,112.322839332301,478.206131118601,0.197788960035032,225.361609420158,9.99032906767883
"8","12254",NA,41.85,-88.31,"Allison, Victoria. J., Miller, R. Michael., Jastrow, Julie. D., Matamala, Roser., Zak, Donald. R., 2005, Changes in soil microbial community structure in a Tallgrass prairie chronosequence, Soil Science Society of America Journal. 69, 1412-1421.","G",102.5,2831.45313451908,901.958205263652,332.153073854036,1058.22341814185,64.4715436484861,106.248928658707,490.47627037784,0.197846257168686,224.796380388836,9.99531345190843
"9","11148",1997,-43.63,172.5,"Amatya, G., Chang, S.X., Beare, M.H., Mead, D.J., 2002, Soil properties under a Pinus radiata-ryegrass silvopastoral system in New Zealand, Part II. C and N of soil microbial biomass, and soil N dynamics, Agroforestry Systems, 54, 149-160.","C",25.9583333333333,2849.09727196185,556.00303234552,225.841606519357,389.004811727205,64.5965246739215,557.02502688041,683.701745211219,0.269665373053321,26.9740985784509,11.7597271961854
"10","13623",2014,-5.08333333333333,-42.8,"Amber Heijboer, Hein F.M. ten Berge, Peter C. de Ruiter, Helene Bracht Jørgensene, George A. Kowalchukb, Jaap Bloem, 2016,Plant biomass, soil microbial community structure and nitrogen cycling under different organic amendment regimes; a 15N tracer-based approach,Applied Soil Ecology,107,251-260","C",12.5,3026.21655624907,1140.33084233622,215.015815593362,104.032134887921,55.2013151498562,503.59106880357,137.252374074656,0.273539434903516,77.7201126773653,29.4716556249068
"11","11249",1989,51,39,"Ananyeva, N.D., Demkina, T.S., Jones, W.J., Cabrera, M.L., Steen, W.C., 1999, Microbial biomass in soils of Russia under long-term management practices, Biology and Fertility of Soils, 29, 291-299.","C",12.7083333333333,2814.5853304179,669.869348569686,249.549481837747,325.737405548445,67.1331374353166,323.238305138421,354.245371063413,0.150100233556005,161.545872292564,8.30853304179004
"12","11245",1989,57,35,"Ananyeva, N.D., Demkina, T.S., Jones, W.J., Cabrera, M.L., Steen, W.C., 1999, Microbial biomass in soils of Russia under long-term management practices, Biology and Fertility of Soils, 29, 291-299.","C",7.175,2796.74878959646,653.862729070551,164.379560013378,388.560645351445,55.8380430354713,470.756567108762,765.757967713149,0.104191928153108,162.614685722784,6.52487895964583
"13","11262",NA,46.63,41.88,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","C",25.525,2844.89761876325,564.055593463628,330.71597464868,354.335407061398,71.7986043819172,290.440009631295,349.22976677146,0.146261387850241,27.943361626244,11.3397618763254
"14","12863",NA,46.7,42,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","FC",39.9916666666667,2840.17254170355,559.505361402634,277.63738883882,438.873431291877,66.1727129227498,248.22246347862,586.925340455863,0.159267690871625,91.8828166455369,10.8672541703548
"15","11258",NA,50.53,44.92,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","C",15.1375,2801.78784849182,480.048616296183,278.049115174348,424.441736396517,70.5408508840243,319.795293664914,397.736689605787,0.137364565728666,201.058828850395,7.02878484918244
"16","12861",NA,50.53,44.92,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","FB",34.7291666666667,2802.49346548408,456.915579778071,277.14966727278,429.313352880437,66.9239181034206,349.27234446894,546.139606658132,0.141875875463886,193.065861160939,7.09934654840799
"17","12182",NA,55.62,37.63,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","C",77.925,2787.4308871448,715.675131416641,248.677163023177,661.644644959227,55.8672549548753,341.973728318902,779.818354086237,0.10016018410979,164.501493786452,5.59308871447973
"18","11256",NA,55.75,37.63,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","C",31.0833333333333,2787.47398768011,737.096475178552,258.106439696397,636.556024668292,56.2464096443807,383.150211368787,909.754557883966,0.0665946320335772,154.5811999807,5.59739876801063
"19","12859",NA,55.75,37.63,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","FB",107.829166666667,2787.42644418432,727.330094476075,203.144398203566,684.179345259902,52.9802589105217,390.103356757327,1086.33504462902,0.0997753266309073,152.210480846976,5.59264441843231
"20","12689",NA,67.5,64.03,"Ananyeva, N.D., Polyanskaya, L.M., Susyan, E.A., Vasenkina, I.V., Wirth, S., Zvyagintsev, D.G., 2008, Comparative assessment of soil microbial biomass determined by the methods of direct microscopy and substrate-induced respiration, Microbiology, 77(3), 356-364.","S",394.958333333333,2680.18643927306,464.899920079549,212.741224263192,1326.19467038653,48.568724449952,495.105125125164,2251.88024479906,0.109179897805242,166.389626382928,-5.13135607269419
"21","12994",1991,48.3,11.08,"Anderson, Traute-Heidi., 1998, The influence of acid irrigation and liming on the soil microbial biomass in a Norway spruce (picea abies [L.] K.) stand, Plant and Soil, 199, 117-122.","FC",65,2812.92091579817,740.731287684763,229.634801605954,667.712625617879,56.8156654102632,332.815803370471,571.720136516487,0.159115668810825,531.742731637506,8.14209157981742
"22","12745",1993,52.25,10.5,"Anderson, Traute-Heidi., Joergensen, Rainer. Georg., 1997, Relationship between SIR and FE estimates of microbial biomass C in deciduous forest soils at different pH, Soil Biology and Biochemistry, 29(7), 1033-1042.","FB",23.4166666666667,2819.45223965621,781.735953503177,242.214217717782,271.007993014996,55.0645870977585,371.841537014154,410.187239269027,0.103996716487666,83.5577172619334,8.79522396562112
"23","10712",NA,48.19,11.22,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",27.9291666666667,2812.9658129489,895.312052615109,224.589170596824,611.602086789992,65.3577394543993,327.212357437199,447.117282384193,0.139297993804355,537.921532567605,8.14658129488993
"24","10688",NA,49.42,8.39,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",57.0833333333333,2831.88375847443,658.423463302307,276.774675012288,585.553044568985,68.6739347208389,382.924844503653,474.952294206054,0.115158928217831,97.0866476682953,10.0383758474432
"25","10651",NA,49.62,7.25,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",25.9958333333333,2809.60191149307,1003.56670796383,278.920250863394,544.99000373978,60.2909096945389,264.717442147315,643.154647397233,0.124001954803539,437.156936396514,7.81019114930672
"26","10742",NA,49.64,12.27,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",23.1125,2801.01907362595,859.463371544383,193.958889775653,564.72960446169,59.9634775766999,383.871212536441,451.399761266148,0.107066402305729,523.725317959526,6.95190736259451
"27","10684",NA,49.81,8.13,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",31.675,2823.78657239246,609.068956268708,304.479945174947,749.648145623247,71.5091486064049,161.621180642348,456.343170887254,0.125503820596024,192.056286087813,9.22865723924565
"28","10677",NA,50.31,11.91,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",30.45,2796.37590152104,821.857168415695,229.06417840353,677.578118984061,60.8983519351754,329.095700590104,629.359180535924,0.104649434804988,532.930414617942,6.48759015210402
"29","10672",NA,50.63,7.02,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",29.7083333333333,2818.9908765942,708.842242281711,209.960528523305,505.672743774995,61.4807790389066,162.490060817901,361.800125505684,0.105258200237237,181.147499034849,8.74908765941962
"30","10665",NA,50.76,8.89,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",17.1583333333333,2814.63463929823,755.680653513612,233.979771464127,521.645903655219,64.299138871784,241.046708999801,437.827906101186,0.113384782800188,231.029937966231,8.31346392982255
"31","10650",NA,50.78,6.77,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",20.2583333333333,2822.4431261701,710.250186147752,211.295402883019,559.2058375952,63.6384521446594,232.639826405555,427.977090643575,0.106565492340192,113.486413828873,9.09431261700956
"32","10653",NA,50.81,6.95,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",29.7708333333333,2825.08341854985,683.693377237755,223.027777629694,517.232066436104,61.9166069880654,318.473815289536,482.465211299831,0.0901740027611712,67.3321640986301,9.35834185498516
"33","10647",NA,51.06,10.18,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",60.8666666666667,2808.20770615026,721.432943912187,278.987662522396,649.276523431486,61.1612456667975,195.175893065772,591.817358920222,0.102539501991082,289.047475826805,7.67077061502573
"34","11337",NA,51.82,-0.35,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",20.4166666666667,2822.05376740767,689.360191092509,289.950933447727,619.972155837277,59.6518093258754,319.116195252348,897.170833638454,0.123357888271946,121.384412513997,9.05537674076669
"35","10754",NA,51.9,12.43,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",102.608333333333,2817.93232129315,570.677819512777,137.169838458926,745.264188675804,57.7426902573588,622.945372176268,649.871832155752,0.0853287136290747,87.3996491913693,8.64323212931475
"36","10646",NA,52.08,10.9,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",61.3666666666667,2814.99509923303,703.882938271454,230.689358295854,688.324287278501,66.5925984346442,372.478184803335,577.472388674142,0.114568125830198,107.73528744529,8.34950992330323
"37","10645",NA,52.26,10.53,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",19.25,2815.94966536386,697.807581566043,242.596632904869,704.479194499443,61.3374877489688,377.811190379482,603.437959977697,0.103990471364557,81.549015983843,8.4449665363864
"38","10637",NA,52.51,14.13,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",12.3208333333333,2814.87501521693,560.022584031533,95.4204002380564,736.703402876655,59.5820450660671,746.409105760151,522.89980359463,0.0967406977185374,63.5130105073871,8.3375015216925
"39","10639",NA,52.52,13.4,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",10.4833333333333,2816.62855103307,576.584808710874,179.704708375963,865.746565998025,61.493363609281,661.144506297014,563.303562175376,0.0893919789340145,45.0151698858661,8.51285510330723
"40","11115",NA,52.71,5.86,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",24.6625,2821.91388577703,800.91763736878,263.699611434338,593.176861966429,68.5108554873072,232.24325961327,1066.81500752473,0.120237351548366,-3.816292237435,9.04138857770261
"41","11241",NA,53.4,14.62,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",20.725,2811.72224729942,539.014879191835,184.955638003644,790.83517393661,60.4382680989529,544.046284150187,755.944829311289,0.0951333592396813,12.9050212912236,8.02222472994225
"42","10635",NA,54.6,8.9,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",36.95,2813.20316280191,868.060649251662,279.30359678525,593.529614702654,63.7707437482966,356.382703140989,925.87827502487,0.135585253818461,0.305121722984642,8.17031628019134
"43","10633",NA,54.78,8.72,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",37.6583333333333,2813.7739060331,853.769628628656,309.771371913501,595.085593436965,63.0081932066573,293.549508944803,889.402175763443,0.137810741332374,-1.13538958894025,8.2273906033098
"44","10583",NA,56.18,8.58,"Anderson, Traute-heidi., Domsch, K.H., 1989, Ratios of microbial biomass carbon to total organic carbon in arable soils, Soil Biology and Biochemistry, 21(4), 471-479.","C",28.7166666666667,2806.39657570581,843.855570867633,59.5388592843634,535.607113466974,53.5190703256921,803.275988255069,934.628283232057,0.0975688589302629,57.610842335644,7.48965757058062
"45","13533",2007,47.5,7.55,"Andreas Fließbach & Monika Messmer, Bruno Nietlispach & Valentina Infante & Paul Mäder, 2012,Effects of conventionally bred and Bacillus thuringiensis (Bt) maize varieties on soil microbial biomass and activity,Biol Fertil Soils, 48,315–324","C",32.5833333333333,2845.29208600504,903.699132511983,333.404460255437,246.32225221189,65.8594551758538,146.624967611161,269.497040853148,0.239990004159924,351.723029444655,11.3792086005037
"46","13432",2012,-12.5,-58.5,"André Mancebo Mazzetto, Carlos Eduardo Pellegrino Cerri, Brigitte Josefine Feigl, Carlos Clemente Cerri, 2016,Activity of soil microbial biomass altered by land use in the southwestern Amazon,Bragantia Campinas,75,79-86","C",44.1666666666667,2984.06096503063,1966.51948828737,140.561745165457,156.557084997446,48.2097664045563,759.164771371777,237.91039273997,0.359806350258578,317.388246199211,25.2560965030625
"47","13433",2012,-12.5,-58.5,"André Mancebo Mazzetto, Carlos Eduardo Pellegrino Cerri, Brigitte Josefine Feigl, Carlos Clemente Cerri, 2016,Activity of soil microbial biomass altered by land use in the southwestern Amazon,Bragantia Campinas,75,79-86","FT",45.8333333333333,2985.10820642559,1844.57587277883,147.652882222662,183.876584347419,45.2861593666606,771.525447647386,207.894445111599,0.359477569784684,302.633666162979,25.3608206425586
"48","13434",2012,-12.5,-58.5,"André Mancebo Mazzetto, Carlos Eduardo Pellegrino Cerri, Brigitte Josefine Feigl, Carlos Clemente Cerri, 2016,Activity of soil microbial biomass altered by land use in the southwestern Amazon,Bragantia Campinas,75,79-86","S",57.5,2985.09023269108,1871.41237153065,161.662396167753,165.332065638118,46.8954468048632,735.41834883268,205.25208116232,0.357861116022541,300.676980488783,25.3590232691079
"49","13543",2005,-28.25,-52.4,"André Shigueyoshi Nakatani, Marcelo Ferreira Fernandes, Rosinei Aparecida de Souza, Adriana Pereira da Silva, Fábio Bueno dos Reis-Juniord, Iêda Carvalho Mendesd, Mariangela Hungria, 2014,Effects of the glyphosate-resistance gene and of herbicides applied to the soybean crop on soil microbial biomass and enzymes,Field Crops Research,162,20-29","C",21.1141666666667,2916.11398225914,1817.05150214868,493.309610262628,389.611426711475,50.5727266417093,221.258785907404,507.595688056945,0.278435583281803,660.177750277029,18.4613982259139
"50","13542",2005,-25.0833333333333,-50.15,"André Shigueyoshi Nakatani, Marcelo Ferreira Fernandes, Rosinei Aparecida de Souza, Adriana Pereira da Silva, Fábio Bueno dos Reis-Juniord, Iêda Carvalho Mendesd, Mariangela Hungria, 2014,Effects of the glyphosate-resistance gene and of herbicides applied to the soybean crop on soil microbial biomass and enzymes,Field Crops Research,162,20-29","C",11.8183333333333,2916.16545520391,1213.84587353258,365.448014293407,337.559701106981,51.3746292563799,361.639027847097,531.060818679374,0.240409774231495,887.539214227571,18.4665455203909
"51","13541",2005,-23.3,-51.15,"André Shigueyoshi Nakatani, Marcelo Ferreira Fernandes, Rosinei Aparecida de Souza, Adriana Pereira da Silva, Fábio Bueno dos Reis-Juniord, Iêda Carvalho Mendesd, Mariangela Hungria, 2014,Effects of the glyphosate-resistance gene and of herbicides applied to the soybean crop on soil microbial biomass and enzymes,Field Crops Research,162,20-29","C",22.3358333333333,2952.51630393388,1554.46038231465,430.763236365927,278.387371163806,53.2123065343657,231.245794499272,364.144272310258,0.268262761913838,526.335974349692,22.1016303933884
"52","13545",2005,-19.75,-47.9166666666667,"André Shigueyoshi Nakatani, Marcelo Ferreira Fernandes, Rosinei Aparecida de Souza, Adriana Pereira da Silva, Fábio Bueno dos Reis-Juniord, Iêda Carvalho Mendesd, Mariangela Hungria, 2014,Effects of the glyphosate-resistance gene and of herbicides applied to the soybean crop on soil microbial biomass and enzymes,Field Crops Research,162,20-29","C",19.9833333333333,2956.85326154755,1469.91687482908,316.063790626996,183.625432761912,52.9162131812474,525.828482621936,229.642749861368,0.250256776152778,779.208365236235,22.5353261547547
"53","13544",2005,-15.45,-47.6,"André Shigueyoshi Nakatani, Marcelo Ferreira Fernandes, Rosinei Aparecida de Souza, Adriana Pereira da Silva, Fábio Bueno dos Reis-Juniord, Iêda Carvalho Mendesd, Mariangela Hungria, 2014,Effects of the glyphosate-resistance gene and of herbicides applied to the soybean crop on soil microbial biomass and enzymes,Field Crops Research,162,20-29","C",10.16,2953.99877682885,1557.737910072,431.717064181008,157.13259472617,52.2826762355409,275.943351148523,225.929989327672,0.225774507673588,1040.75532391043,22.2498776828854
"54","13546",2005,-12.1,-45.8,"André Shigueyoshi Nakatani, Marcelo Ferreira Fernandes, Rosinei Aparecida de Souza, Adriana Pereira da Silva, Fábio Bueno dos Reis-Juniord, Iêda Carvalho Mendesd, Mariangela Hungria, 2014,Effects of the glyphosate-resistance gene and of herbicides applied to the soybean crop on soil microbial biomass and enzymes,Field Crops Research,162,20-29","C",14.87,2976.21322611023,1491.24062052727,248.235984209478,166.803187850421,56.320279326097,497.073259167047,202.848572781235,0.23686122591565,757.446576034147,24.4713226110227
"55","10289",2006,-3.08333333333333,-41.7833333333333,"Araujo, A.S.F., Santos, V.B., Monteiro, R.T.R., 2008, Resonses of soil microbial biomass and activity for practices of organic and conventional farming systems in Piaui state, Brazil, European Journal of Soil Biology, 44, 225-230.","C",10.1,3016.52238502962,1334.88183649468,255.269411994244,162.912864119379,54.9907680941446,548.66219307129,337.417873575791,0.345886678831207,36.5177652314778,28.5022385029619
"56","13243",1998,25.57,91.93,"Arunachalam, A., Arunachalam, K, 2000. Influence of gap size and soil properties on microbial biomass in a subtropical humid forest of north-east India, Plant Soil, 223, 185-193. Cleveland, Cory. C., Liptzin, Daniel. 2007. C:N:P stoichiometry insoil: is there a Redfield ratio for the microbial biomass? Biogeochemistry, 85, 235-252.","FT",108.65,2901.52287943977,2171.45459749844,322.188672067997,567.048245445531,52.6099817588925,347.140747939988,621.160024834165,0.186188251457322,1490.24549996677,17.0022879439774
"57","13249",1994,25.57,91.93,"Arunachalam, A., Maithani, Kusum., Pandey, H.N., Tripathi, R.S., 1996, The impact of disturbanceon detrital dynamics and soil microbial biomass of a Pinus kesiya foreswt in north-east India, Forest Ecology and Management, 88, 273-282.","FT",17.2583333333333,2897.2279940268,1659.50136295922,322.188672067997,567.048245445531,52.6099817588925,347.140747939988,621.160024834165,0.138483729487728,1490.24549996677,16.5727994026802
"58","11340",NA,52.43,0.37,"Baath, Erland., Diaz-Ravina, Montserrat., Frostegard, Asa., Campbell, Colin. D., 1998, Effect of metal-rich sludge amendments on the soil microbial community, 64(1), 238-245.","C",9.74166666666667,2835.27347604995,568.38534070253,308.762097306137,748.048270168473,67.8474607839918,338.467292360276,960.77733502105,0.140825889115969,-0.824212544310315,10.3773476049953
"59","13152",2000,31.02,-87.49,"Bailey, V.L., Smith, J.L., Bolton Jr., H., 2002, Fungal-to-Bacterial ratios in soils investigated for enhanced C sequestration, Soil Biology and Biochemistry, 34, 997-1007.","FC",42.9,2922.43870195774,1163.51713448011,139.364300952475,206.791695186574,49.8309673238525,581.409898861072,147.702530879736,0.264070670448419,87.2509211294102,19.0938701957738
"60","12263",2000,41.85,-88.31,"Bailey, V.L., Smith, J.L., Bolton Jr., H., 2002, Fungal-to-Bacterial ratios in soils investigated for enhanced C sequestration, Soil Biology and Biochemistry, 34, 997-1007.","G",91.7,2829.81179622676,943.062962863431,335.43748497648,442.638761048203,64.0659583668519,105.018868520346,326.850809712861,0.185598955701275,224.804660228935,9.8311796226763
"61","11923",2000,46.6,-119.61,"Bailey, V.L., Smith, J.L., Bolton Jr., H., 2002, Fungal-to-Bacterial ratios in soils investigated for enhanced C sequestration, Soil Biology and Biochemistry, 34, 997-1007.","S",42.5,2859.95616455663,171.294554176066,131.537442847977,112.987881478927,75.1199159933069,455.23169977994,96.8026537163677,0.136895431621863,175.33035451222,12.8456164556628
"62","11420",2000,46.91,-117.07,"Bailey, V.L., Smith, J.L., Bolton Jr., H., 2002, Fungal-to-Bacterial ratios in soils investigated for enhanced C sequestration, Soil Biology and Biochemistry, 34, 997-1007.","C",98.75,2816.37331404875,502.295305753476,228.520842617711,169.349376457822,61.5469738961766,86.8729770401642,233.413421940297,0.2215173883675,787.76190934641,8.48733140487514
"63","13150",2000,47.16,-122.03,"Bailey, V.L., Smith, J.L., Bolton Jr., H., 2002, Fungal-to-Bacterial ratios in soils investigated for enhanced C sequestration, Soil Biology and Biochemistry, 34, 997-1007.","FC",145.4,2833.96834632432,1007.70846786021,146.330483786214,380.533881712228,55.1273398086057,449.633152571604,449.704811440845,0.2543890485251,255.106683904772,10.2468346324322
"64","10294",NA,-23.67,-50.87,"Balota, Elcio. L., Colozzi-Filho, Arnaldo., Andrade, Diva. S., Dick, Richard. P., 2003, Microbial biomass insoils under different tillage and crop rotation systems, Biology and Fertility of Soils, 38, 15-20.","C",16.25,2936.37685659785,1241.18026996298,364.953753575273,239.438034767471,55.6199047724286,280.373360556613,292.107526482398,0.299770804855848,668.190526180422,20.4876856597848
"65","10312",NA,-23.67,-50.87,"Balota, Elcio. L., Filho, Arnaldo. Colozzi., Andrade, Diva. S., Dick, Richard. P., 2004, Long-term tillage and crop rotation effects on microbial biomass and C and N mineralization in a Brazilian Oxisol, Soil and Tillage Research, 77, 137-145.","C",17.2916666666667,2936.67226727429,1141.86137265255,365.358004741245,239.803026231914,55.5832770911279,280.109346444223,291.238975051956,0.300240980924905,670.966397528626,20.5172267274286
"66","13253",NA,27.28,95.48,"Barbhuiya, A.R, Arunachalam A., Pandey H.N, Arunachalam, K., Khan M.L, 2008, Effects of anthropogenic disturbance on soil microbial biomass C, N and P in a tropical rainforest ecosystem of Assam, Northeast India. Malaysian Journal of Soil Science, 12, 31-44. Hartman, W.H., 2011. Microbial phosphorus cycling and community assembly in wetland soils and beyond. Department of Environment. Duke University, Norman, North Carolina, p. 157.","FT",32.9875,2979.31423988562,2554.75885943879,335.022824688982,371.327548482616,49.9675789644236,403.582286148481,278.86236389513,0.28899121929308,167.982969169281,24.7814239885616
"67","13259",2002,27.26,95.5,"Barbhuiya, A.R., Arunachalam, A., Pandey, H.N., Arunachalam, K., Khan, M.L., Nath, P.C., 2004, Dynamics of soil microbial biomass C, N and P in disturbed and undisturbed stands of a tropical wet-evergreen forest, European Journal of Soil Biology, 40, 113-121.","FT",44.71625,2978.69382502361,2470.81245667476,332.547366415417,373.337190000287,49.968652874587,407.489244273213,284.303360591175,0.310030270093783,178.142163108674,24.7193825023615
