scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.1273411,0.061138972,0.05031502,F:/patoine/derived/resampe500_patoine_all/resample49_pred_all_vars/resample49_all_1992.rds,149,-2.403565921
fixed_no_var,-0.074094502,0.021250431,0.002325469,F:/patoine/derived/resampe500_patoine_all/resample5_pred_all_vars/resample5_all_1992.rds,105,-1.805876172
fixed_no_var,-0.170961201,0.081790975,0.049577001,F:/patoine/derived/resampe500_patoine_all/resample50_pred_all_vars/resample50_all_1992.rds,150,-3.255904664
fixed_no_var,-0.061638512,0.026751446,0.032072354,F:/patoine/derived/resampe500_patoine_all/resample51_pred_all_vars/resample51_all_1992.rds,151,-2.296864939
fixed_no_var,-0.178259544,0.078030893,0.033403932,F:/patoine/derived/resampe500_patoine_all/resample52_pred_all_vars/resample52_all_1992.rds,152,-2.451141989
fixed_no_var,-0.212754118,0.106637528,0.059835493,F:/patoine/derived/resampe500_patoine_all/resample53_pred_all_vars/resample53_all_1992.rds,153,-3.282456777
fixed_no_var,-0.134558866,0.051655062,0.016944492,F:/patoine/derived/resampe500_patoine_all/resample54_pred_all_vars/resample54_all_1992.rds,154,-2.559214439
fixed_no_var,-0.021511755,0.018956508,0.269879115,F:/patoine/derived/resampe500_patoine_all/resample55_pred_all_vars/resample55_all_1992.rds,155,-2.231315393
fixed_no_var,-0.247951591,0.124413142,0.060087348,F:/patoine/derived/resampe500_patoine_all/resample56_pred_all_vars/resample56_all_1992.rds,156,-2.469238204
fixed_no_var,-0.084381909,0.052186809,0.121559959,F:/patoine/derived/resampe500_patoine_all/resample57_pred_all_vars/resample57_all_1992.rds,157,-2.037335716
fixed_no_var,-0.145265439,0.08056717,0.086471575,F:/patoine/derived/resampe500_patoine_all/resample58_pred_all_vars/resample58_all_1992.rds,158,-5.398381491
fixed_no_var,-0.195205514,0.107210943,0.083639887,F:/patoine/derived/resampe500_patoine_all/resample59_pred_all_vars/resample59_all_1992.rds,159,-2.585675962
fixed_no_var,-0.127973393,0.065175312,0.063640513,F:/patoine/derived/resampe500_patoine_all/resample6_pred_all_vars/resample6_all_1992.rds,106,-3.16374659
fixed_no_var,-0.074914511,0.047864613,0.13323746,F:/patoine/derived/resampe500_patoine_all/resample60_pred_all_vars/resample60_all_1992.rds,160,-2.569409812
fixed_no_var,-0.219610442,0.110258158,0.060226905,F:/patoine/derived/resampe500_patoine_all/resample61_pred_all_vars/resample61_all_1992.rds,161,-4.198130299
fixed_no_var,-0.251042754,0.111829294,0.03624387,F:/patoine/derived/resampe500_patoine_all/resample62_pred_all_vars/resample62_all_1992.rds,162,-3.294583162
fixed_no_var,-0.238139461,0.112723127,0.047405668,F:/patoine/derived/resampe500_patoine_all/resample63_pred_all_vars/resample63_all_1992.rds,163,-3.538963752
fixed_no_var,-0.177644623,0.102783761,0.099337597,F:/patoine/derived/resampe500_patoine_all/resample64_pred_all_vars/resample64_all_1992.rds,164,-3.336178325
fixed_no_var,-0.148648742,0.082799238,0.087734582,F:/patoine/derived/resampe500_patoine_all/resample65_pred_all_vars/resample65_all_1992.rds,165,-3.741097688
