scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.136451278,0.062490021,0.041079236,F:/patoine/derived/resampe500_combine_2nd/resample17_pred_all_vars/resample17_all_1992.rds,117,-5.941681849
fixed_no_var,-0.066345081,0.037770318,0.094297779,F:/patoine/derived/resampe500_combine_2nd/resample18_pred_all_vars/resample18_all_1992.rds,118,-3.192596885
fixed_no_var,-0.063107387,0.076848914,0.421220621,F:/patoine/derived/resampe500_combine_2nd/resample19_pred_all_vars/resample19_all_1992.rds,119,-4.142321315
fixed_no_var,-0.154890511,0.090993277,0.104208008,F:/patoine/derived/resampe500_combine_2nd/resample2_pred_all_vars/resample2_all_1992.rds,102,-5.032416136
fixed_no_var,-0.095485299,0.054962681,0.097715468,F:/patoine/derived/resampe500_combine_2nd/resample20_pred_all_vars/resample20_all_1992.rds,120,-5.232990037
fixed_no_var,-0.146244379,0.08249212,0.091489093,F:/patoine/derived/resampe500_combine_2nd/resample21_pred_all_vars/resample21_all_1992.rds,121,-6.142391927
fixed_no_var,-0.106770457,0.035855022,0.007437508,F:/patoine/derived/resampe500_combine_2nd/resample22_pred_all_vars/resample22_all_1992.rds,122,-2.845274969
fixed_no_var,-0.006106734,0.063302443,0.924108099,F:/patoine/derived/resampe500_combine_2nd/resample23_pred_all_vars/resample23_all_1992.rds,123,-3.869298371
fixed_no_var,-0.126203985,0.038699867,0.003910041,F:/patoine/derived/resampe500_combine_2nd/resample24_pred_all_vars/resample24_all_1992.rds,124,-2.283469994
fixed_no_var,-0.128240065,0.067431985,0.071704687,F:/patoine/derived/resampe500_combine_2nd/resample25_pred_all_vars/resample25_all_1992.rds,125,-6.447194468
fixed_no_var,-0.086713666,0.055071032,0.131040464,F:/patoine/derived/resampe500_combine_2nd/resample26_pred_all_vars/resample26_all_1992.rds,126,-4.628503531
fixed_no_var,-0.050752849,0.060266658,0.409668371,F:/patoine/derived/resampe500_combine_2nd/resample27_pred_all_vars/resample27_all_1992.rds,127,-3.199920706
fixed_no_var,-0.073177047,0.054592343,0.195135691,F:/patoine/derived/resampe500_combine_2nd/resample28_pred_all_vars/resample28_all_1992.rds,128,-3.062135743
fixed_no_var,-0.03152894,0.058630756,0.596680421,F:/patoine/derived/resampe500_combine_2nd/resample29_pred_all_vars/resample29_all_1992.rds,129,-3.995854057
fixed_no_var,-0.073867754,0.057810927,0.215971202,F:/patoine/derived/resampe500_combine_2nd/resample3_pred_all_vars/resample3_all_1992.rds,103,-4.801014792
fixed_no_var,-0.14419282,0.050460231,0.00973221,F:/patoine/derived/resampe500_combine_2nd/resample30_pred_all_vars/resample30_all_1992.rds,130,-4.94599417
fixed_no_var,-0.100735412,0.058714517,0.101672317,F:/patoine/derived/resampe500_combine_2nd/resample31_pred_all_vars/resample31_all_1992.rds,131,-6.342897123
