scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.098239921,0.047273305,0.050787138,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample100_pred_all_vars/resample100_all_1992.rds,200,-3.190815307
fixed_no_var,-0.130563567,0.056413721,0.031395551,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample11_pred_all_vars/resample11_all_1992.rds,111,-5.666854364
fixed_no_var,-0.15007724,0.040347897,0.001354034,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample12_pred_all_vars/resample12_all_1992.rds,112,-4.223365642
fixed_no_var,-0.018472791,0.029240432,0.534702157,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample13_pred_all_vars/resample13_all_1992.rds,113,-3.043901155
fixed_no_var,-0.180842367,0.097144059,0.077423301,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample14_pred_all_vars/resample14_all_1992.rds,114,-4.319696385
fixed_no_var,-0.169376616,0.042897025,0.000793634,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample15_pred_all_vars/resample15_all_1992.rds,115,-3.852452941
fixed_no_var,-0.085490582,0.03184056,0.014238648,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample16_pred_all_vars/resample16_all_1992.rds,116,-5.745650974
fixed_no_var,-0.152364449,0.070584287,0.043210461,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample17_pred_all_vars/resample17_all_1992.rds,117,-5.941681849
fixed_no_var,-0.090501311,0.04764038,0.071993073,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample18_pred_all_vars/resample18_all_1992.rds,118,-3.192596885
fixed_no_var,-0.117379427,0.053621954,0.040626749,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample19_pred_all_vars/resample19_all_1992.rds,119,-4.142321315
fixed_no_var,-0.193793508,0.085435966,0.034538966,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample2_pred_all_vars/resample2_all_1992.rds,102,-5.032416136
fixed_no_var,-0.123030481,0.039732581,0.005690324,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample20_pred_all_vars/resample20_all_1992.rds,120,-5.232990037
fixed_no_var,-0.151962686,0.085567526,0.09096107,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample21_pred_all_vars/resample21_all_1992.rds,121,-6.142391927
fixed_no_var,-0.129857403,0.034717863,0.001290021,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample22_pred_all_vars/resample22_all_1992.rds,122,-2.845274969
fixed_no_var,-0.049791816,0.043901395,0.270133458,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample23_pred_all_vars/resample23_all_1992.rds,123,-3.869298371
fixed_no_var,-0.135353673,0.033900423,0.000715661,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample24_pred_all_vars/resample24_all_1992.rds,124,-2.283469994
fixed_no_var,-0.119188871,0.045247892,0.015905694,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample25_pred_all_vars/resample25_all_1992.rds,125,-6.447194468
fixed_no_var,-0.118573434,0.036771769,0.004250774,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample26_pred_all_vars/resample26_all_1992.rds,126,-4.628503531
fixed_no_var,-0.078547221,0.034824036,0.035457492,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample27_pred_all_vars/resample27_all_1992.rds,127,-3.199920706
fixed_no_var,-0.091651309,0.026355631,0.002375745,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample28_pred_all_vars/resample28_all_1992.rds,128,-3.062135743
fixed_no_var,-0.047673951,0.040231437,0.249910701,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample29_pred_all_vars/resample29_all_1992.rds,129,-3.995854057
fixed_no_var,-0.108764827,0.045772699,0.027595393,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample3_pred_all_vars/resample3_all_1992.rds,103,-4.801014792
fixed_no_var,-0.180645388,0.067116968,0.014036509,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample30_pred_all_vars/resample30_all_1992.rds,130,-4.94599417
fixed_no_var,-0.165045079,0.033812701,9.04E-05,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample31_pred_all_vars/resample31_all_1992.rds,131,-6.342897123
fixed_no_var,-0.124976575,0.037812662,0.003534343,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample32_pred_all_vars/resample32_all_1992.rds,132,-2.603456826
fixed_no_var,-0.117334477,0.027814714,0.00042213,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample33_pred_all_vars/resample33_all_1992.rds,133,-6.681506158
fixed_no_var,-0.13953759,0.064732978,0.043475971,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample34_pred_all_vars/resample34_all_1992.rds,134,-3.719319255
fixed_no_var,-0.118266013,0.030977573,0.001076865,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample35_pred_all_vars/resample35_all_1992.rds,135,-4.695439173
fixed_no_var,-0.080928961,0.040231616,0.057934224,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample36_pred_all_vars/resample36_all_1992.rds,136,-3.591341707
fixed_no_var,-0.191185903,0.071075806,0.014086114,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample37_pred_all_vars/resample37_all_1992.rds,137,-5.009089856
fixed_no_var,-0.154077941,0.040377731,0.001081602,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample38_pred_all_vars/resample38_all_1992.rds,138,-6.98300865
fixed_no_var,-0.056022284,0.076287943,0.471256363,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample39_pred_all_vars/resample39_all_1992.rds,139,-7.459744333
fixed_no_var,-0.221411003,0.100764276,0.039946376,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample4_pred_all_vars/resample4_all_1992.rds,104,-3.988110662
fixed_no_var,-0.045107795,0.031807515,0.17154139,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample40_pred_all_vars/resample40_all_1992.rds,140,-3.816976526
fixed_no_var,-0.073135971,0.044304167,0.11440214,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample41_pred_all_vars/resample41_all_1992.rds,141,-4.887236991
fixed_no_var,-0.115030058,0.059812567,0.068812631,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample42_pred_all_vars/resample42_all_1992.rds,142,-7.78318888
fixed_no_var,-0.188980567,0.081360518,0.030854541,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample43_pred_all_vars/resample43_all_1992.rds,143,-8.081550245
fixed_no_var,-0.076153064,0.039167138,0.066058913,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample44_pred_all_vars/resample44_all_1992.rds,144,-3.682775491
fixed_no_var,-0.197367216,0.051882949,0.001111872,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample45_pred_all_vars/resample45_all_1992.rds,145,-4.715886801
fixed_no_var,-0.05366286,0.037723072,0.17027784,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample46_pred_all_vars/resample46_all_1992.rds,146,-4.2987911
fixed_no_var,-0.113298278,0.063089446,0.087645258,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample47_pred_all_vars/resample47_all_1992.rds,147,-3.624717698
